vehicle,site_xn_route,direction,loc_leg,month,day,y2018,y2019,y2020,ratio,tis_data_request,lat,long,loc_desc,x7,x8,version_2,x10,revision_date,x12,x29_09_2016
cycle,6415,W,59486,4,14,NA,647,670,1.035548686,D208,NA,NA,(BIKE PATH) NORTH BANK W BD 75M W OF MORELL BRIDGE ADJACENT TO PUNT RD OVERPASS,NA,NA,NA,NA,NA,NA,NA
cycle,6415,W,59486,4,20,NA,499,425,0.851703407,D208,NA,NA,(BIKE PATH) NORTH BANK W BD 75M W OF MORELL BRIDGE ADJACENT TO PUNT RD OVERPASS,NA,NA,NA,NA,NA,NA,NA
cycle,6415,W,59486,4,22,NA,437,623,1.425629291,D208,NA,NA,(BIKE PATH) NORTH BANK W BD 75M W OF MORELL BRIDGE ADJACENT TO PUNT RD OVERPASS,NA,NA,NA,NA,NA,NA,NA
cycle,6415,W,59486,4,26,NA,482,568,1.178423237,D208,NA,NA,(BIKE PATH) NORTH BANK W BD 75M W OF MORELL BRIDGE ADJACENT TO PUNT RD OVERPASS,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,1,NA,312,347,1.112179487,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,3,NA,386,313,0.810880829,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,4,NA,199,345,1.733668342,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,5,NA,301,266,0.88372093,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,14,NA,428,272,0.635514019,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,17,NA,392,391,0.99744898,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,25,NA,229,403,1.759825328,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,1,31,NA,372,314,0.844086022,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,1,NA,454,202,0.444933921,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,7,NA,415,498,1.2,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,8,NA,403,481,1.193548387,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,9,NA,300,528,1.76,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,14,NA,470,352,0.74893617,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,15,NA,457,203,0.444201313,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,21,NA,492,422,0.857723577,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,2,22,NA,415,544,1.310843373,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,3,1,NA,415,523,1.260240964,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,3,2,NA,298,475,1.593959732,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,3,8,NA,368,456,1.239130435,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,3,9,NA,372,588,1.580645161,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,3,23,NA,308,588,1.909090909,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,5,NA,343,437,1.274052478,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,11,NA,352,461,1.309659091,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,16,NA,360,685,1.902777778,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,17,NA,367,663,1.80653951,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,20,NA,233,480,2.060085837,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,21,NA,296,770,2.601351351,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,23,NA,350,587,1.677142857,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,N,59458,4,26,NA,376,613,1.630319149,D208,-37.758238,144.980309,(BIKEPATH) MERRI CREEK TRAIL N BD S OF MORELAND RD,NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,1,NA,258,286,1.108527132,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,3,NA,349,247,0.70773639,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,4,NA,169,273,1.615384615,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,5,NA,224,107,0.477678571,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,11,NA,362,273,0.754143646,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,1,13,NA,362,307,0.848066298,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,1,NA,452,94,0.207964602,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,3,NA,242,461,1.904958678,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,8,NA,415,393,0.946987952,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,9,NA,230,415,1.804347826,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,15,NA,469,136,0.289978678,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,2,23,NA,463,443,0.956803456,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,1,NA,341,375,1.099706745,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,2,NA,200,433,2.165,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,8,NA,371,338,0.911051213,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,9,NA,288,475,1.649305556,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,10,NA,262,495,1.889312977,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,16,NA,367,500,1.36239782,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,23,NA,225,404,1.795555556,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,3,25,NA,357,451,1.263305322,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,6,NA,334,475,1.422155689,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,17,NA,332,436,1.313253012,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,20,NA,202,293,1.45049505,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,21,NA,206,496,2.40776699,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,22,NA,263,461,1.752851711,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,23,NA,318,410,1.289308176,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,26,NA,180,404,2.244444444,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6419,S,59459,4,28,NA,209,487,2.330143541,D208,NA,NA,"(BIKEPATH) MERRI CREEK TRAIL, S BD S OF MORELAND RD",NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,4,NA,18,26,1.444444444,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,5,NA,32,14,0.4375,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,11,NA,31,27,0.870967742,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,20,NA,37,9,0.243243243,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,23,NA,36,17,0.472222222,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,30,NA,34,25,0.735294118,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,1,31,NA,35,18,0.514285714,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,1,NA,30,6,0.2,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,3,NA,42,31,0.738095238,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,8,NA,32,27,0.84375,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,14,NA,35,24,0.685714286,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,25,NA,38,33,0.868421053,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,2,28,NA,26,31,1.192307692,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,2,NA,15,34,2.266666667,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,4,NA,43,26,0.604651163,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,6,NA,30,29,0.966666667,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,7,NA,36,35,0.972222222,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,12,NA,38,35,0.921052632,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,16,NA,41,33,0.804878049,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,3,23,NA,26,29,1.115384615,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,5,NA,29,23,0.793103448,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,12,NA,34,60,1.764705882,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,16,NA,31,57,1.838709677,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,20,NA,32,52,1.625,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,23,NA,32,40,1.25,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,26,NA,9,50,5.555555556,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,N,59460,4,27,NA,31,54,1.741935484,D208,-37.820281,144.840961,(BIKEPATH) FEDERATION TRAIL NW BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,1,NA,43,43,1,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,5,NA,41,20,0.487804878,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,10,NA,51,31,0.607843137,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,14,NA,49,40,0.816326531,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,18,NA,36,43,1.194444444,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,20,NA,48,18,0.375,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,30,NA,55,34,0.618181818,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,1,31,NA,51,23,0.450980392,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,2,1,NA,50,13,0.26,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,2,8,NA,44,27,0.613636364,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,2,14,NA,50,32,0.64,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,2,23,NA,40,42,1.05,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,2,26,NA,52,43,0.826923077,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,1,NA,33,47,1.424242424,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,5,NA,52,10,0.192307692,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,6,NA,35,42,1.2,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,8,NA,42,34,0.80952381,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,15,NA,48,44,0.916666667,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,19,NA,50,38,0.76,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,3,20,NA,50,33,0.66,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,11,NA,42,35,0.833333333,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,16,NA,38,92,2.421052632,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,20,NA,37,84,2.27027027,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,26,NA,15,85,5.666666667,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,27,NA,35,89,2.542857143,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6423,S,59461,4,28,NA,35,90,2.571428571,D208,NA,NA,(BIKEPATH) FEDERATION TRAIL SE BD 170M SE OF PRINCESS HWY BTW CYPRESS AV & CONIFER AV,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,1,NA,580,681,1.174137931,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,3,NA,1389,895,0.644348452,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,4,NA,694,486,0.700288184,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,5,NA,378,250,0.661375661,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,6,NA,872,877,1.005733945,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,12,NA,726,667,0.918732782,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,18,NA,1471,653,0.443915704,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,19,NA,840,560,0.666666667,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,25,NA,957,688,0.718913271,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,26,NA,671,721,1.074515648,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
cycle,6592,N,59452,1,27,NA,789,913,1.157160963,D208,-37.81040319,144.9376327,(BIKE PATH) CAPITAL CITY TRAIL NW BD FOOTSCRAY RD SE OF EXIT RAMP FROM CITY LINK,NA,NA,NA,NA,NA,NA,NA
